;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67
94;78;78;64;70;61;83;73;76;78;77;75;77;81;64;73;76;74;82;81;77;94;72;77;55;72;83;76;44;79;62;8;16;12;11;12;32;190,5;172;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
95;61;71;57;50;40;54;59;67;65;40;48;63;77;82;74;55;77;34;70;55;48;44;44;23;55;55;39;24;23;22;7;6;13;6;15;23;187,96;172;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
96;73;78;73;43;57;69;51;75;67;40;67;77;79;82;78;75;70;77;70;85;65;71;71;67;63;59;48;69;73;73;10;11;6;13;13;29;182,88;179;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
97;73;78;73;43;57;69;51;75;67;40;67;77;79;82;78;75;70;77;70;85;65;71;75;67;63;59;48;69;73;73;10;11;6;13;13;23;185,42;181;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
98;71;78;73;43;57;69;51;75;67;40;67;77;79;82;76;75;70;77;70;85;65;71;75;67;63;59;48;69;73;73;10;11;6;13;13;38;180,34;161;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
99;62;71;61;39;54;61;34;61;50;39;57;62;78;76;70;59;77;57;63;74;55;48;68;54;59;53;47;55;59;57;9;10;5;12;12;23;177,8;152;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
100;63;76;62;40;55;62;35;62;51;40;58;63;78;76;69;60;77;58;63;74;55;48;69;55;60;54;48;56;60;58;10;11;6;13;13;25;187,96;170;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
101;52;68;43;30;50;59;35;53;41;40;55;52;69;63;52;55;72;53;63;62;48;41;57;48;53;48;48;46;46;54;10;11;6;13;13;21;185,42;176;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
102;67;67;43;39;73;56;33;45;28;41;53;52;33;53;47;65;47;71;34;51;84;52;76;59;31;53;48;68;72;66;15;11;11;15;9;32;187,96;198;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
103;72;84;49;78;71;63;56;74;45;43;49;73;82;81;60;71;60;73;61;64;63;70;35;20;69;59;77;20;20;21;6;14;13;8;6;29;182,88;168;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
104;67;83;45;71;57;59;56;67;68;61;55;64;90;92;76;61;88;65;75;72;58;67;78;36;70;48;68;20;17;21;10;13;13;12;7;25;180,34;132;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
105;67;83;45;71;57;59;56;67;68;61;55;64;88;90;76;61;85;65;75;72;58;67;78;36;70;48;68;20;17;21;10;13;13;12;7;29;177,8;163;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
106;66;82;45;69;59;59;56;67;68;61;55;64;86;88;76;52;85;65;74;72;60;67;32;36;70;52;68;20;17;21;10;13;13;12;7;22;177,8;170;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
107;69;69;49;46;64;64;54;57;65;63;64;63;58;53;66;68;63;66;80;75;75;59;71;71;50;58;57;68;72;70;11;15;15;8;10;28;187,96;168;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
108;72;74;60;55;73;71;59;59;63;60;68;67;64;61;67;72;66;66;70;77;77;60;82;73;55;62;57;71;74;68;10;14;14;7;9;29;175,26;139;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
109;73;73;15;11;11;16;11;11;18;12;12;18;52;56;35;67;41;16;63;33;74;14;20;24;13;38;18;15;11;16;77;71;66;71;78;21;180,34;165;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
110;62;75;50;64;63;55;59;62;52;44;51;59;67;71;60;52;48;57;70;64;72;46;51;24;65;58;65;21;23;21;7;13;10;6;14;30;187,96;181;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
111;66;66;21;18;23;26;22;14;15;23;37;19;33;31;43;65;48;23;55;27;66;19;33;18;13;47;22;13;21;21;69;62;59;64;69;28;172,72;161;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
112;61;61;25;25;25;25;25;25;25;25;36;25;37;45;43;65;48;35;55;27;62;25;32;25;25;25;21;25;25;25;65;58;60;57;64;30;175,26;161;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
113;60;61;25;25;25;25;25;25;25;25;36;25;37;45;43;65;48;35;55;27;62;25;32;25;25;25;21;25;25;25;65;58;60;53;64;23;175,26;143;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
114;66;66;54;50;62;59;31;54;31;28;59;58;65;63;70;65;61;56;85;59;74;33;62;77;57;44;44;60;64;64;9;10;6;15;16;28;182,88;181;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
115;67;68;53;49;61;58;30;53;30;27;58;57;69;63;70;44;56;55;91;59;74;32;61;76;56;43;43;70;71;68;8;9;5;14;15;24;177,8;179;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
116;67;69;53;21;56;52;30;50;30;27;58;56;69;63;70;44;72;55;90;59;62;32;61;83;56;43;43;70;75;70;8;9;5;14;15;23;187,96;172;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
117;62;69;49;39;51;67;43;64;35;40;64;66;69;66;54;63;54;59;62;74;78;40;65;54;53;57;45;52;61;57;11;11;14;14;6;25;177,8;157;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
118;57;66;44;38;50;65;42;55;34;39;58;59;61;66;54;62;54;58;62;74;78;39;55;45;52;56;44;51;54;53;10;10;13;13;5;27;180,34;165;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
119;57;69;67;52;52;53;37;61;44;33;48;55;74;78;57;46;63;44;73;52;43;40;25;47;51;40;64;55;52;48;10;7;14;15;7;30;177,8;154;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
120;56;69;67;52;52;53;37;61;31;33;48;55;74;78;57;46;63;44;73;52;43;40;25;33;45;40;64;55;42;34;10;7;14;15;7;22;177,8;157;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
121;60;68;37;32;67;60;38;44;53;39;58;61;69;68;61;54;64;61;71;76;73;56;57;50;55;52;61;62;64;60;8;6;15;14;13;31;190,5;198;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
122;73;73;19;18;18;28;32;19;27;21;25;27;47;49;50;72;42;17;73;41;72;14;44;22;16;63;41;20;11;18;75;69;82;70;75;20;172,72;141;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
123;68;68;72;55;68;64;57;63;64;63;66;59;77;83;75;64;71;65;80;90;75;62;83;59;68;74;70;62;67;66;15;8;6;10;11;24;182,88;159;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
124;65;66;61;60;63;64;56;64;59;64;58;57;77;79;75;56;71;63;76;87;68;45;75;58;67;64;48;62;61;62;14;7;5;9;10;28;190,5;185;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
125;69;73;71;68;58;66;65;70;59;65;59;64;81;78;68;58;80;68;66;67;46;59;54;34;68;77;67;14;17;22;8;8;12;8;10;28;177,8;172;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
126;65;65;67;63;37;61;64;70;63;66;60;67;77;73;68;60;69;68;47;63;57;67;49;43;59;56;53;45;48;46;6;7;8;6;8;19;177,8;157;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
127;66;76;61;35;62;61;34;65;43;39;57;63;79;76;65;66;81;37;62;72;52;29;58;65;51;48;47;63;69;62;12;11;6;15;8;28;182,88;161;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
128;69;69;71;54;66;69;58;68;73;76;66;68;69;75;65;73;63;73;66;77;72;60;68;61;70;64;61;67;70;69;9;13;13;8;10;25;180,34;179;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
129;72;74;78;65;64;72;60;71;75;75;66;73;69;77;68;74;60;72;66;77;68;63;67;68;72;63;60;53;63;64;8;12;12;7;9;29;193,04;201;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
130;78;78;79;75;44;79;67;85;77;77;73;82;78;69;84;72;78;74;53;71;64;78;62;48;77;74;68;39;33;34;9;6;14;14;10;23;182,88;152;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
131;57;69;43;44;48;67;37;56;42;41;62;61;66;67;70;57;75;66;67;54;58;47;64;40;54;54;47;39;50;49;7;7;12;13;16;28;180,34;165;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
132;67;67;35;31;64;47;42;47;37;24;40;49;55;71;68;64;59;67;53;80;80;28;81;73;30;46;44;60;76;60;12;10;11;11;11;23;182,88;174;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
133;63;65;34;30;63;46;41;46;36;23;39;48;70;71;68;63;56;66;53;83;80;27;80;70;29;55;43;57;73;50;11;9;10;10;10;23;177,8;150;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
134;80;80;74;73;67;83;72;85;77;66;74;82;76;70;83;75;76;68;73;83;67;72;46;61;76;83;70;30;52;38;6;15;14;8;11;36;185,42;183;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
135;70;70;56;75;66;65;70;62;66;53;53;69;76;74;70;73;77;66;75;70;60;62;47;34;74;66;79;19;21;14;8;7;6;6;16;27;193,04;176;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
136;70;70;56;75;66;65;70;62;66;53;53;69;76;74;70;73;77;66;75;70;60;62;47;34;74;66;79;19;21;14;8;7;6;6;16;24;187,96;205;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
137;74;80;79;66;46;77;77;74;76;75;73;82;68;74;80;74;80;74;53;69;44;70;59;58;69;73;59;45;56;52;15;7;7;11;8;27;170,18;161;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
138;77;87;64;66;45;75;66;84;76;65;75;85;78;76;85;70;85;74;73;76;52;70;67;58;70;81;58;54;55;51;14;6;6;10;7;21;177,8;159;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
139;62;64;36;47;59;60;21;33;29;57;56;44;69;63;62;63;62;74;65;71;75;59;69;71;39;39;46;59;70;68;6;9;12;15;10;35;187,96;172;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
140;69;73;65;65;57;64;64;73;58;48;63;72;74;82;63;64;67;71;70;75;74;71;67;57;69;66;58;46;52;49;8;9;7;10;10;27;180,34;172;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
141;73;77;73;43;58;71;43;70;73;52;67;71;79;78;76;73;73;69;71;75;70;62;66;73;63;69;50;73;75;74;6;15;12;6;14;25;182,88;163;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
142;71;75;58;63;66;74;64;71;53;56;73;73;67;66;74;73;72;72;72;75;67;75;64;72;63;73;50;67;67;70;8;7;10;14;13;27;193,04;183;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
143;66;66;72;53;60;62;48;62;56;37;58;61;72;70;58;70;75;59;69;79;57;52;74;54;58;57;59;67;62;65;10;12;12;14;10;26;177,8;157;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
144;63;63;72;58;60;45;50;59;39;37;46;60;72;69;58;70;75;55;70;79;57;57;61;47;50;50;59;67;60;64;10;12;12;14;10;30;187,96;187;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
145;62;68;42;62;55;54;59;62;49;43;39;60;79;78;70;60;70;62;49;54;56;59;61;15;62;56;67;16;18;23;11;10;7;15;8;28;182,88;172;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
146;66;66;44;65;78;53;62;55;50;43;42;59;55;55;34;65;43;78;67;55;86;63;48;34;64;42;56;15;13;12;9;16;8;15;15;30;182,88;154;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
147;68;74;44;69;78;57;63;57;49;42;48;62;65;70;45;66;82;74;76;65;85;63;47;47;64;41;55;14;12;11;8;15;7;14;14;31;190,5;194;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
148;69;84;65;68;51;64;61;77;68;62;63;69;80;78;81;64;81;69;53;66;39;66;55;44;60;60;60;44;54;47;8;6;8;7;12;39;177,8;163;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
149;64;80;60;62;51;64;59;75;61;58;62;62;79;77;76;60;81;69;53;66;39;58;55;44;57;60;54;44;54;47;8;6;8;7;12;35;193,04;194;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
150;72;72;43;36;76;68;40;51;35;48;67;61;40;52;35;65;47;74;49;74;90;35;83;76;52;61;52;63;77;59;6;14;13;14;7;29;190,5;198;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
151;56;66;58;58;53;56;37;59;47;30;33;61;73;65;72;51;71;56;59;51;58;54;28;18;45;44;53;25;25;21;7;6;15;8;13;31;177,8;179;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
152;67;69;63;55;59;71;57;65;66;67;66;68;66;69;68;69;69;66;72;83;69;60;66;65;64;65;60;56;64;53;14;11;6;10;15;30;182,88;176;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
153;68;71;62;54;58;72;56;65;65;66;68;72;66;71;68;68;69;67;72;84;69;59;65;64;63;68;59;55;63;52;13;10;5;9;14;25;182,88;176;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
154;65;67;58;54;47;65;56;65;63;65;65;72;65;68;60;64;67;65;67;61;56;52;62;43;60;69;59;25;36;22;13;10;5;9;14;33;180,34;157;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
155;70;74;68;43;56;69;40;68;59;66;60;71;78;74;75;70;69;67;53;72;68;64;62;69;54;58;48;71;70;68;8;9;15;9;6;38;185,42;183;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
156;70;74;68;43;56;69;40;68;59;66;60;71;78;74;75;70;69;67;53;72;68;64;62;69;54;58;48;71;70;68;8;9;15;9;6;22;182,88;165;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
157;74;74;49;74;80;71;67;70;58;42;48;73;53;65;62;75;59;80;65;68;86;61;74;41;74;66;76;27;41;13;14;12;6;16;9;34;193,04;185;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
158;76;81;48;78;81;70;66;74;57;41;47;75;66;68;65;80;63;79;67;75;88;60;73;40;82;65;75;26;40;25;13;11;5;15;8;24;177,8;159;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
159;66;74;58;66;50;62;60;67;65;38;56;72;78;76;82;68;67;69;57;71;61;71;55;45;69;63;60;29;32;31;16;15;12;8;14;28;180,34;172;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
160;66;70;61;45;58;74;47;61;62;61;72;69;68;70;65;63;65;59;67;71;75;61;75;59;55;67;57;50;63;66;8;10;15;9;11;25;165,1;137;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
161;66;70;61;45;58;74;47;61;62;61;72;69;68;71;65;63;65;59;67;71;75;61;75;59;55;67;57;50;63;66;8;10;15;9;11;28;182,88;179;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
162;52;59;38;25;51;37;22;35;20;25;34;45;61;62;56;45;61;32;65;58;70;25;55;57;20;27;20;53;57;53;9;12;11;11;5;32;172,72;154;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
163;66;76;66;68;64;67;53;72;49;42;58;68;74;78;71;60;53;59;64;56;54;63;49;22;66;53;70;40;22;24;9;15;14;7;8;33;177,8;161;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
164;65;74;65;67;63;66;52;71;48;41;57;68;75;78;71;59;53;58;64;61;58;59;48;21;61;52;72;39;21;23;8;14;13;6;7;29;177,8;181;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
165;64;64;34;38;69;56;31;44;46;42;59;56;49;45;48;63;57;54;60;62;72;46;71;64;33;47;34;62;63;60;14;12;6;13;15;24;172,72;146;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
166;72;72;34;33;73;59;28;44;46;42;63;61;41;43;44;65;56;54;45;66;91;46;76;79;25;42;34;76;71;68;14;12;6;13;15;28;182,88;168;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
167;67;69;53;35;69;56;45;44;37;38;48;52;48;53;33;61;32;54;56;66;89;40;80;63;30;41;54;65;67;61;8;12;9;6;7;28;167,64;141;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
168;67;70;53;35;69;56;45;44;37;38;48;52;52;53;33;61;32;54;56;66;89;40;74;64;30;41;54;69;67;61;8;12;9;6;7;35;187,96;165;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
169;68;74;59;31;70;61;35;47;31;36;49;50;47;58;43;58;55;48;63;73;89;34;63;66;24;26;40;68;70;66;6;10;8;16;14;29;182,88;161;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
170;62;68;59;31;69;61;35;47;31;36;49;50;47;58;43;58;55;48;63;53;93;34;63;68;24;26;40;70;71;69;6;10;8;16;14;30;177,8;179;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
171;61;70;56;30;63;58;34;46;30;35;48;49;54;62;48;54;55;47;63;58;92;33;62;65;25;25;39;64;68;65;5;9;7;15;13;20;180,34;161;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
172;74;76;75;52;57;71;59;66;65;34;64;69;84;86;76;71;82;64;84;80;75;62;69;72;65;61;53;71;74;73;11;15;6;11;12;33;190,5;185;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
173;75;80;75;52;57;71;59;68;65;34;64;71;90;86;76;71;82;66;84;80;75;65;69;72;65;61;53;74;76;74;11;15;6;11;12;37;182,88;168;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
174;67;69;69;51;52;68;58;68;64;33;62;68;87;85;73;65;62;65;81;72;68;64;57;68;68;58;52;66;68;64;10;14;5;10;11;27;182,88;168;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
175;59;65;67;51;45;65;58;61;64;33;62;67;87;85;73;42;62;65;81;70;56;61;35;60;62;58;65;59;62;58;10;14;5;10;11;29;180,34;165;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
176;68;82;52;52;49;71;43;74;49;41;68;74;73;72;63;69;66;57;61;60;64;57;68;62;62;69;53;63;62;59;8;11;9;9;13;26;180,34;154;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
177;75;76;75;67;36;74;77;86;80;73;62;83;73;67;78;73;78;79;45;48;68;75;59;39;72;73;74;29;32;25;4;6;4;4;6;31;185,42;165;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
178;79;83;76;68;40;76;68;88;84;72;66;88;84;78;84;76;78;72;58;68;64;72;58;38;78;78;76;28;29;32;8;7;11;7;13;24;175,26;143;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
179;79;82;73;77;47;77;74;83;75;76;70;85;82;79;82;72;76;76;68;68;64;81;44;32;76;80;76;23;35;35;6;14;7;6;12;38;167,64;159;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
180;76;82;68;76;48;72;74;84;80;80;60;84;82;80;82;74;66;76;68;68;64;74;46;38;74;60;70;23;40;40;6;14;7;6;12;26;180,34;172;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
181;80;81;34;34;84;63;46;55;51;61;47;72;48;65;47;68;30;84;57;63;87;73;82;80;27;34;60;82;86;78;10;13;13;8;12;26;177,8;146;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
182;77;80;33;33;82;59;45;54;50;60;46;64;55;54;55;72;47;84;70;63;85;72;81;77;26;33;59;79;80;73;9;12;12;7;11;30;177,8;165;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
183;72;79;33;33;81;43;45;47;50;60;46;59;50;54;55;68;47;75;66;63;80;67;76;75;26;33;59;73;76;71;9;12;12;7;11;30;187,96;170;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
184;66;74;33;33;69;43;45;43;50;41;46;44;53;58;55;60;47;78;66;63;78;68;72;68;26;33;59;68;72;64;9;12;12;7;11;26;185,42;170;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
185;67;71;67;46;55;63;46;68;59;69;62;63;79;77;78;63;77;69;72;76;62;70;68;70;56;50;35;63;65;66;12;11;10;13;7;33;187,96;172;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
186;66;66;54;46;65;68;33;61;64;64;60;66;55;46;41;66;53;84;62;84;84;72;80;65;58;65;33;63;67;58;12;7;9;11;14;37;177,8;179;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
187;71;75;71;66;60;72;67;73;61;62;63;72;79;83;79;67;70;67;52;67;66;62;60;38;71;65;64;18;23;18;9;14;7;7;5;29;185,42;190;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
188;71;71;62;53;61;70;54;67;70;64;74;72;68;67;72;71;69;76;79;81;75;73;77;75;63;74;61;60;63;67;8;11;13;10;14;34;180,34;165;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
189;79;79;28;45;80;58;45;53;43;55;64;64;56;66;58;63;50;83;76;64;90;58;82;81;24;22;48;81;84;80;5;3;5;5;3;29;185,42;159;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
190;78;78;28;33;80;56;45;49;43;55;64;51;67;69;58;61;50;85;80;64;90;58;81;83;34;41;48;83;84;78;4;2;4;4;2;35;175,26;168;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
191;80;84;34;44;80;59;51;53;44;61;65;62;68;68;58;68;50;86;80;64;88;58;84;82;40;52;54;85;85;81;5;3;5;5;3;34;187,96;194;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
192;66;66;46;70;75;51;67;58;45;46;46;57;51;53;54;67;34;72;51;52;90;57;66;28;68;54;66;20;21;24;13;10;13;11;13;32;172,72;161;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
